name,label,norm_type,color,final_val_elbo,final_val_bce,final_val_kld,best_val_elbo,test_psnr,test_mse,test_elbo,training_time,linear_accuracy,embedding_dim
cvae_emb64,LN-emb64,LayerNorm,[0.57960784 0.77019608 0.87372549 1.        ],219.83210329861112,212.58081694878473,24.170951809353298,219.83210329861112,20.80219789290428,0.01040834086316172,222.1634944091797,888.4832859039307,51.129999999999995,64
cvae_emb128,LN-emb128,LayerNorm,[0.23192618 0.54565167 0.76261438 1.        ],220.64429166666667,213.94278548177084,22.338353318956162,220.5663327907986,20.537857854306697,0.011025832850311418,222.9698901855469,855.2927131652832,78.03,128
cvae_emb256,LN-emb256,LayerNorm,[0.03137255 0.28973472 0.57031911 1.        ],220.46626866319446,214.0745030924479,21.30588136121962,220.35492437065972,20.54391343510151,0.011091997878882104,222.85204912109376,910.239120721817,60.209999999999994,256
