name,label,norm_type,color,final_val_elbo,final_val_bce,final_val_kld,best_val_elbo,test_psnr,test_mse,test_elbo,training_time,linear_accuracy,embedding_dim
cvae_emb64,LN-emb64,LayerNorm,[0.57960784 0.77019608 0.87372549 1.        ],232.4266298828125,223.19914637586805,13.182119140625,232.4266298828125,18.993337986052037,0.014934236859099474,234.82561665039063,207.41135168075562,50.93,64
cvae_emb128,LN-emb128,LayerNorm,[0.23192618 0.54565167 0.76261438 1.        ],232.64126106770834,223.65613140190973,12.835901255289713,232.64126106770834,18.91927737683058,0.015155865243717563,235.02892341308595,215.95622634887695,56.63,128
cvae_emb256,LN-emb256,LayerNorm,[0.03137255 0.28973472 0.57031911 1.        ],233.13511610243054,224.72253070746527,12.017981319851346,233.13511610243054,18.80545944082737,0.015569352280162275,235.5153810546875,219.94342803955078,58.29,256
