Class,MSE_Mean,MSE_Std,PSNR_Mean,PSNR_Std,Samples
0,0.01293209240352735,0.009604989532776421,19.770360679626464,2.693643424225297,1000
1,0.0074089276801096275,0.006044994619849741,22.08300635933876,2.375539711313112,1000
2,0.013054663667455316,0.008827414667569474,19.526492108106613,2.317229405125522,1000
3,0.01260210348549299,0.007898608032840908,19.67266210913658,2.375859978142064,1000
4,0.012309216307010502,0.007019065412407943,19.609143302440643,2.0018512363803787,1000
5,0.02024688641075045,0.010674420838622333,17.476213235855102,2.1693932543364705,1000
6,0.013932980775600299,0.009738256372608679,19.36199861526489,2.560585112715944,1000
7,0.010515584663720802,0.005266964288036414,20.25893593788147,2.0112196529186286,1000
8,0.021421175230760127,0.00923606094657682,17.05411292552948,1.7739915098371257,1000
9,0.014061638655140997,0.0068344796040859905,18.9005013269186,1.7705465608363042,1000
