name,label,norm_type,color,final_val_elbo,final_val_bce,final_val_kld,best_val_elbo,test_psnr,test_mse,test_elbo,training_time,linear_accuracy,embedding_dim
cvae_emb64,LN-emb64,LayerNorm,[0.57960784 0.77019608 0.87372549 1.        ],230.3741633029514,222.29474164496528,16.158844550238715,230.15678190104165,19.27337060189247,0.014047331979696173,231.70008522949217,205.26850175857544,56.13,64
cvae_emb128,LN-emb128,LayerNorm,[0.23192618 0.54565167 0.76261438 1.        ],230.4644458550347,222.76313194444444,15.402628967285157,230.22735546875,19.17261727440357,0.01437813723027939,231.95769020996093,213.36615467071533,49.84,128
cvae_emb256,LN-emb256,LayerNorm,[0.03137255 0.28973472 0.57031911 1.        ],230.58532530381945,223.20747157118055,14.755707241482204,230.58532530381945,19.139027720689775,0.014502023190446198,231.93518937988281,219.75426363945007,54.99000000000001,256
