name,label,norm_type,color,final_val_elbo,final_val_bce,final_val_kld,best_val_elbo,test_psnr,test_mse,test_elbo,training_time,linear_accuracy,embedding_dim
cvae_emb64,LN-emb64,LayerNorm,[0.57960784 0.77019608 0.87372549 1.        ],233.32729969618055,224.44745442708333,12.6854947781033,233.32729969618055,18.95510538393259,0.015037133023585192,234.74197919921875,194.01444697380066,57.46,64
cvae_emb128,LN-emb128,LayerNorm,[0.23192618 0.54565167 0.76261438 1.        ],233.3923825954861,224.5738005642361,12.597974751790364,233.3923825954861,18.933815968871116,0.01513343808199279,234.88022309570312,211.27808117866516,53.059999999999995,128
cvae_emb256,LN-emb256,LayerNorm,[0.03137255 0.28973472 0.57031911 1.        ],233.438669921875,224.77261631944444,12.380075029161242,233.438669921875,18.903318405389786,0.01520794984975364,234.89417768554688,213.76141095161438,63.36000000000001,256
