name,label,norm_type,color,final_val_elbo,final_val_bce,final_val_kld,best_val_elbo,test_psnr,test_mse,test_elbo,training_time,linear_accuracy,embedding_dim
cvae_emb64,LN-emb64,LayerNorm,[0.57960784 0.77019608 0.87372549 1.        ],236.6542280815972,226.1625181206597,10.491710106743707,236.6542280815972,18.613115126907825,0.0161673688785173,239.01793005371093,202.35187458992004,58.01,64
cvae_emb128,LN-emb128,LayerNorm,[0.23192618 0.54565167 0.76261438 1.        ],236.65610188802083,226.43518229166668,10.220920298258463,236.65610188802083,18.57535088467598,0.01629508512895554,239.01489997558593,214.03407096862793,61.040000000000006,128
cvae_emb256,LN-emb256,LayerNorm,[0.03137255 0.28973472 0.57031911 1.        ],237.69166688368057,228.00520811631944,9.686459225124784,237.3499517144097,18.357144132673742,0.01705369270830415,240.11479155273437,218.37093377113342,66.91,256
