Class,MSE_Mean,MSE_Std,PSNR_Mean,PSNR_Std,Samples
0,0.013305702696787193,0.00993323705251319,19.646154354810715,2.6893033137949733,1000
1,0.0074913998499978336,0.006082462998423574,22.022011131048203,2.363398460783532,1000
2,0.013499977803789079,0.008708407942410056,19.318911105394363,2.202294703441843,1000
3,0.01341096260678023,0.007858973610893836,19.343587822914124,2.280862339139459,1000
4,0.013198513430543244,0.007176934221864244,19.263935214281084,1.9167642639521234,1000
5,0.020910307982936503,0.01114250598813883,17.35036492705345,2.2055380035256356,1000
6,0.014688790498767049,0.009890209083249099,19.08728042602539,2.491502023516022,1000
7,0.011217650437029079,0.005333467722588807,19.938366523981095,1.9304949930201025,1000
8,0.021319714485667645,0.009227267061934316,17.079238762855528,1.7858047755043702,1000
9,0.01448547186376527,0.0067898538221169815,18.758010215759278,1.7509384342238026,1000
