Class,MSE_Mean,MSE_Std,PSNR_Mean,PSNR_Std,Samples
0,0.014398858971428126,0.01046622702341051,19.27153029203415,2.6398742096801984,1000
1,0.00810309842810966,0.006349836779459923,21.654589347839355,2.3346600009510086,1000
2,0.014450575024588033,0.009475155988389486,19.051386815309524,2.2557005007246276,1000
3,0.014294611481949687,0.008116062527108519,19.022389808893205,2.1927300420943103,1000
4,0.013605085232295096,0.0076362752257364665,19.161602712869644,1.9824196207090106,1000
5,0.022079984507290647,0.011585017465539211,17.09836188554764,2.169834548284868,1000
6,0.015189743123017251,0.010276567250596712,18.953742541074753,2.517915696577171,1000
7,0.01196946544968523,0.005609064339077351,19.64542618274689,1.9058336942740424,1000
8,0.022001357139553875,0.009703761592032569,16.953027950525282,1.809407582992578,1000
9,0.015174028642009944,0.007110919877500605,18.551806305646895,1.7341123264576774,1000
