name,label,norm_type,color,final_val_elbo,final_val_bce,final_val_kld,best_val_elbo,test_psnr,test_mse,test_elbo,training_time,linear_accuracy,embedding_dim
cvae_emb64,LN-emb64,LayerNorm,[0.57960784 0.77019608 0.87372549 1.        ],227.1090304904514,219.6965062934028,18.53130603705512,227.1090304904514,19.534453886568546,0.01333100927687483,229.48526784667968,206.07916235923767,45.540000000000006,64
cvae_emb128,LN-emb128,LayerNorm,[0.23192618 0.54565167 0.76261438 1.        ],227.41216395399306,220.35779242621527,17.63592254638672,227.41216395399306,19.43045455253124,0.013657041506271344,229.74540778808594,215.65409445762634,53.73,128
cvae_emb256,LN-emb256,LayerNorm,[0.03137255 0.28973472 0.57031911 1.        ],227.7955290798611,220.88950499131946,17.265060363769532,227.7955290798611,19.37493411064148,0.013841720719391014,230.13116186523436,195.22398781776428,59.97,256
