name,label,norm_type,color,final_val_elbo,final_val_bce,final_val_kld,best_val_elbo,test_psnr,test_mse,test_elbo,training_time,linear_accuracy,embedding_dim
cvae_emb64,LN-emb64,LayerNorm,[0.57960784 0.77019608 0.87372549 1.        ],237.56520106336805,227.23531770833333,10.329884195963542,237.56520106336805,18.558252619087696,0.016291785532957875,238.95856274414064,187.28998112678528,59.0,64
cvae_emb128,LN-emb128,LayerNorm,[0.23192618 0.54565167 0.76261438 1.        ],237.33404296875,227.30922276475695,10.02481793891059,237.33404296875,18.579615876019,0.01629404939962551,238.71185659179687,195.82137942314148,59.11,128
cvae_emb256,LN-emb256,LayerNorm,[0.03137255 0.28973472 0.57031911 1.        ],237.47510883246528,227.90602582465277,9.56908353000217,237.47510883246528,18.48655140888691,0.01658229688992724,238.92701674804687,222.6557376384735,64.09,256
