Class,MSE_Mean,MSE_Std,PSNR_Mean,PSNR_Std,Samples
0,0.014683315155562014,0.01037658641743642,19.15538454055786,2.6084596314658355,1000
1,0.008186975827440619,0.006220671158014066,21.61418515920639,2.3743259613436236,1000
2,0.015029240228701383,0.00975896058085201,18.87404415369034,2.2463093202905635,1000
3,0.01450972765428014,0.008191796516061178,18.95483898282051,2.1886470307623167,1000
4,0.01394669517269358,0.007654576720303679,19.037077848911284,1.9546780941759145,1000
5,0.02240975815244019,0.011431111850312597,17.010225843191147,2.1216398836154604,1000
6,0.01587420267763082,0.010207495242327579,18.70127410173416,2.4275794219963283,1000
7,0.012221253364812583,0.005744234177976251,19.561834460496904,1.9279983033658428,1000
8,0.02305397329945117,0.009917251494505733,16.735165082216263,1.7755229606167242,1000
9,0.015669014064595102,0.007204481535260918,18.40647938966751,1.7223819429030196,1000
