name,label,norm_type,color,final_val_elbo,final_val_bce,final_val_kld,best_val_elbo,test_psnr,test_mse,test_elbo,training_time,linear_accuracy,embedding_dim
cvae_emb64,LN-emb64,LayerNorm,[0.57960784 0.77019608 0.87372549 1.        ],230.846828125,222.13135894097223,14.525782036675347,230.846828125,19.16807001388073,0.0143908408339601,233.1986116699219,212.16619634628296,49.54,64
cvae_emb128,LN-emb128,LayerNorm,[0.23192618 0.54565167 0.76261438 1.        ],231.13776150173612,222.83353993055556,13.840368286132813,231.13776150173612,19.04467013078928,0.014811158241564409,233.52172807617188,208.57082843780518,57.21000000000001,128
cvae_emb256,LN-emb256,LayerNorm,[0.03137255 0.28973472 0.57031911 1.        ],231.54098578559027,223.69612348090277,13.074770080566406,231.54098578559027,18.95281071639061,0.015116400830994825,233.87270751953125,209.0422146320343,53.55,256
