Class,MSE_Mean,MSE_Std,PSNR_Mean,PSNR_Std,Samples
0,0.014385861734859645,0.010284416584023973,19.261274874210358,2.6296506679086256,1000
1,0.007940571727929637,0.006045388537647119,21.73408579349518,2.34475067087308,1000
2,0.01455604652222246,0.009564040305284838,19.02374870300293,2.2630620825422545,1000
3,0.013730449629714713,0.008212939132954108,19.242737925052644,2.2640876977395856,1000
4,0.01331086179963313,0.007611642134116568,19.271027221679688,2.009013962567901,1000
5,0.022039928283542395,0.011351753611501168,17.09726124882698,2.1573395808142055,1000
6,0.015115109454956838,0.010022431531546099,18.94922579407692,2.4823504253779967,1000
7,0.012097944975597784,0.005714167674397001,19.612269856929778,1.94275651550978,1000
8,0.022353986261878164,0.009774747577821367,16.878940238952637,1.7946016031927365,1000
9,0.015511483944486827,0.007387571004036277,18.468167328834532,1.7650961173652642,1000
